GSM813064	GSM813065	GSM813066	GSM813067	GSM814496	GSM814497
4.1659	4.2393	4.8363	4.4401	4.4018	5.2363
2.5718	2.2465	3.2097	3.6524	2.7959	3.1388
2.2807	2.1784	1.7233	2.0366	1.948	1.868
2.632	2.8189	2.668	2.1129	2.8786	2.8846
2.5085	1.8606	1.9386	1.6395	1.9409	1.7839
1.9823	1.5415	1.9693	1.768	1.6962	1.5933
1.5668	1.4037	0.9128	0.9655	1.4888	0.5202
8.9406	8.991	9.9758	7.6447	8.6084	8.4045
0.3932	0.2257	0.141	0.2709	0.0556	0.2556
1.1633	1.5786	0.9159	1.2549	1.1009	1.3606
0.2628	1.0037	1.1139	0.6451	1.3916	0.9114
3.7363	3.7387	3.6661	4.1528	3.5343	3.9651
2.6708	2.8406	2.9906	2.4888	2.5942	2.449
46.2227	51.181	48.2565	39.5703	40.3688	35.488
48.455	45.3406	39.8605	39.2798	39.095	39.0767
0.3837	0.3292	0.2693	0.2196	0.3664	0.1752
64.9728	64.6708	62.4261	53.8408	55.4256	57.2725
0.5707	0.4372	0.5475	0.5038	0.5654	0.4517
1.0375	1.1721	0.7902	0.9083	0.6449	0.8001
64.0756	62.4595	63.595	44.4578	55.0858	39.8886
19.4419	21.8991	16.9032	16.2761	17.6773	20.6897
5.7365	7.7833	5.6518	4.6617	5.7483	5.8088
2.5992	3.3054	3.2111	3.2132	3.9302	3.6082
0.6279	0.4743	0.3705	0.2985	0.6014	0.5654
3.9461	4.1711	4.1663	3.9906	4.4671	4.5743
0.2518	0.4635	0.2215	0.4348	0.3267	0.4327
3.6456	3.9871	3.6068	3.1014	3.5805	3.8552
6.0681	6.7265	5.453	5.226	5.7154	5.5973
1.2878	1.118	1.3962	1.1323	1.6395	1.5234
31.2884	31.9358	31.3216	28.1657	31.8606	31.4195
14.8056	14.0331	14.4112	16.348	12.5919	15.1123
7.5944	7.9017	7.0648	7.3344	8.0001	7.3429
1.5291	1.7207	1.7471	1.9239	1.7001	2.1596
1.4921	1.068	0.1542	0.3025	1.3052	0.2443
25.1005	22.4601	26.3515	24.4777	20.1733	26.5316
2.4667	2.3945	1.987	2.0145	2.7185	1.9193
1.2335	1.2989	1.0885	1.3301	1.2079	1.2704
0.1431	0.4676	0.365	0.0515	0.4185	0.1598
0.2321	0.2998	0.2753	0.467	0.1144	0.046
88.1604	90.127	93.2393	81.6701	84.0744	89.0838
8.015	7.8365	8.8745	8.5657	8.8844	9.0822
2.1679	1.9833	1.7885	1.1689	1.7861	2.475
9.2368	9.4094	10.5764	9.3874	9.1781	11.0042
0.5691	0.3039	0.4939	0.5841	0.4737	0.1957
0.2954	0.4098	0.0983	0.4101	0.3988	0.3437
0.613	0.2945	0.2089	0.3802	0.2781	0.4502
46.0509	44.5275	41.8013	41.7619	45.1829	43.4801
0.4254	0.7858	0.5939	0.7194	0.8267	0.8865
0.4325	0.1818	0.1954	0.4376	0.3832	0.5989
8.6016	7.4761	6.9138	6.7764	5.6693	6.3426
1.8481	1.9276	1.8227	2.1468	2.0289	1.438
0.783	0.1479	0.5592	0.5702	0.177	0.6798
0.1288	0.1599	0.2438	0.2711	0.1476	0.4556
2.9199	2.5349	2.3688	2.6537	3.1659	3.342
2.4355	2.2814	2.269	1.7823	2.3373	2.3988
5.866	7.1283	7.06	7.4966	6.5815	8.2362
9.5594	10.9976	8.9392	8.5929	10.2094	8.7168
41.9141	44.2007	40.2783	40.6487	36.153	45.2327
0.4128	0.3867	0.706	0.376	0.314	0.961
1.2458	1.0093	1.2402	0.7171	0.6683	1.3978
2.1182	2.7776	2.7126	2.7846	3.1572	2.6414
31.7065	38.2452	32.6334	29.774	38.7216	34.7028
24.6735	21.7742	20.8968	17.035	16.1	17.595
0.299	0.1804	0.6258	0.4105	0.1561	0.1508
3.9125	3.4573	4.4498	3.9679	3.9028	4.395
27.1251	26.041	18.7028	14.2555	17.1414	15.1973
3.0451	3.5155	3.3111	3.3574	3.794	3.4379
15.3141	16.2433	15.4721	15.1789	14.2242	13.873
0.5029	0.2879	1.0575	1.0407	0.7391	1.0775
0.2706	0.0452	0.2555	0.3479	0.5149	0.2591
18.4416	18.3171	19.078	16.6903	14.9933	14.9412
3.4114	2.9207	3.0465	2.4565	2.9766	2.7692
0.446	0.3516	0.4107	0.1847	0.4243	0.7015
8.0308	8.0981	9.408	8.6006	9.054	10.6472
0.1577	0.178	0.4909	0.2327	0.5402	0.3695
24.3331	25.0251	25.3755	20.0572	22.2264	20.4162
23.0321	20.3895	21.0458	19.3518	19.7494	20.3715
6.8473	6.8741	6.854	6.9468	6.2034	6.9472
1.2832	1.612	1.0156	0.8214	1.4567	0.8388
2.1893	2.7757	2.1779	2.1398	2.4787	2.4219
1.3309	1.5817	1.6061	1.0478	2.0134	1.3055
41.3269	38.0951	42.9349	34.7002	38.0339	34.8909
0.2724	0.4329	0.2759	0.0581	0.4052	0.0648
19.2767	20.7671	19.1194	19.0669	18.9393	22.5489
8.8067	8.213	9.2396	8.7165	9.6587	9.5408
0.5728	0.1813	0.0987	0.2526	0.2321	0.2722
2.1301	2.2175	2.5948	2.0146	2.0822	2.1016
0.3013	0.3484	0.7101	0.4836	0.6092	0.5723
0.3229	0.4703	0.1489	0.3243	0.2619	0.5353
0.308	0.6824	0.6288	0.3157	0.482	0.6942
1.7705	2.1749	1.5399	1.3658	1.265	1.6548
0.3969	0.2987	0.1055	0.5209	0.152	0.4109
3.0523	2.7629	2.5696	2.3648	2.7931	2.5932
1.3969	1.0623	1.2763	0.9728	1.2839	1.1899
1.4797	1.3216	1.4801	1.7294	1.9125	1.9204
75.8464	74.6223	70.4504	59.5628	72.6177	72.9438
16.9884	15.1311	15.1899	13.661	15.8472	14.7193
0.2712	0.3382	0.2991	0.3676	-0.0296	0.5357
0.5267	0.3039	0.1296	0.246	0.4323	0.2911
6.3021	7.7989	7.2114	7.232	8.9406	7.4677
9.1046	9.7141	6.5144	6.5833	9.3312	6.5808
2.2096	2.2898	1.6864	1.9709	1.5666	2.2288
0.3831	0.7933	0.2566	0.4213	0.6882	1.3218
4.7583	4.7226	3.7326	3.1802	4.2343	3.6216
32.6242	28.5204	31.6112	30.2967	27.5548	28.4057
0.6333	0.2467	0.5927	0.3289	0.2777	0.6189
2.2983	1.9876	1.7892	1.9268	2.0583	1.6225
0.3345	0.2329	0.298	0.3543	0.2957	0.3895
2.9609	2.9045	2.6624	3.1806	2.7256	3.1889
9.1858	10.9438	7.5554	8.6495	9.5281	10.5657
9.3336	9.6666	8.5315	9.5019	7.4786	10.3075
6.3968	8.018	5.1646	3.7404	6.0002	4.7105
5.9127	7.5385	7.3623	5.175	6.3213	5.3408
0.9399	0.9382	0.8425	1.1351	1.0179	0.4743
64.5645	71.9845	66.0377	63.4439	66.4656	64.1887
9.165	10.0312	8.0092	7.7402	9.0102	7.6996
26.5683	26.1078	24.3404	21.04	27.8862	24.8402
68.8175	72.4805	105.4231	109.485	69.1121	112.3875
2.1729	1.9223	2.05	2.2363	1.9707	2.0478
13.4778	14.5233	15.934	13.7639	13.9037	13.1209
1.8869	1.6327	2.2921	2.032	2.2023	1.8843
1.823	1.5943	1.7606	1.468	1.6473	1.3683
1.1834	1.7281	1.1424	1.3757	1.4037	1.6234
0.7649	0.3554	0.7679	0.8423	0.6618	0.2249
0.1026	0.2522	0.4794	0.3452	0.4209	0.3247
0.1875	0.2096	0.4449	0.2117	0.3553	0.6579
9.4089	11.1621	11.04	8.4387	10.0434	8.4942
0.2809	0.2218	0.2677	0.1545	0.0547	0.334
4.9936	5.1489	4.8736	3.6316	4.691	4.1227
3.4385	3.9684	4.2581	3.1848	3.5787	3.247
43.0705	41.6932	37.9531	35.8261	34.7777	37.1922
60.7651	56.955	60.6446	57.907	50.0101	55.4179
10.5502	8.255	11.1541	10.2789	9.6056	11.0888
98.5245	87.6741	94.8363	91.0722	82.5951	91.2702
0.7223	0.4706	0.2048	0.7374	0.1185	0.4169
5.5474	5.4117	5.3485	5.2714	5.191	5.913
2.3137	2.479	2.2458	2.0182	1.8986	1.8162
-0.1292	0.0402	0.326	0.0784	0.2698	0.3937
10.5097	9.8288	10.2588	10.0584	8.9826	10.497
0.8891	1.0318	1.1501	0.5702	0.6503	0.8226
5.8422	6.7509	7.1531	6.55	7.7011	5.8505
0.0381	0.241	0.7394	0.1877	0.5584	0.3144
0.1872	0.3008	0.4298	0.1687	0.2943	0.5203
7.0526	7.6838	6.1015	6.1989	7.0385	6.9407
84.8616	72.8592	84.732	74.7829	80.0924	83.5946
0.8174	0.0358	0.6509	0.2369	0.4162	0.4373
91.9855	90.2748	99.6097	93.918	91.0248	93.0315
0.4033	0.3622	0.1878	0.2328	0.4173	0.2463
0.2968	0.0067	0.283	0.5379	0.2894	-0.0118
4.1177	3.705	3.1348	3.0797	3.8695	3.6974
28.5487	26.0336	33.2031	30.98	28.5886	32.4227
16.9397	13.6519	15.2929	16.4768	13.9893	16.4718
0.0166	0.5169	0.2653	0.4534	0.2564	0.361
8.1674	7.1295	6.7598	6.214	6.3607	6.4956
17.4444	16.3466	15.6131	14.8608	16.2494	16.0343
1.0334	1.378	1.3292	1.3856	1.4073	1.6819
10.9981	12.6321	10.9156	11.0983	9.9917	13.1686
2.2051	2.6509	1.8326	2.2278	1.5226	2.0609
14.0434	16.7108	15.2753	11.8279	19.5694	15.7438
8.5145	8.6253	8.7044	7.772	7.7496	7.8435
0.9934	1.5058	1.3751	1.6695	1.6765	1.8735
1.3054	1.9327	1.7217	1.8354	2.0943	1.8836
1.2469	3.2056	1.7167	2.8821	2.0844	3.2385
2.9608	2.9284	3.0939	2.738	3.0387	3.0111
31.2215	32.5253	29.5178	30.99	30.0801	32.7322
3.6977	3.5605	4.0995	3.798	3.7764	4.0313
0.6541	0.7014	0.4463	0.7505	0.488	0.9476
7.9126	7.9287	8.2637	8.4589	8.4911	8.1
68.6073	66.6255	81.0299	69.5438	68.6055	71.4315
0.1685	0.2749	0.2693	0.2047	0.0726	0.1236
0.315	0.4556	0.5888	0.5278	0.4835	0.1545
1.9556	2.0799	1.6912	2.1215	2.4799	2.2423
0.2619	-0.0623	0.1451	0.1095	0.2943	0.3906
20.6215	17.3218	18.1338	14.9652	17.541	15.4888
0.9147	1.0287	1.0734	0.948	1.1866	0.7207
14.5985	13.5307	13.9261	12.5886	13.2838	12.1204
0.7766	0.6041	0.68	0.9283	0.845	0.6966
4.7421	6.9256	3.7558	4.9722	6.5824	4.817
59.1703	55.4218	51.5362	64.0108	41.0371	68.9188
1.6721	2.0641	1.3507	1.1448	1.7356	1.314
2.3728	2.6345	2.576	2.0084	2.3187	2.3275
4.7624	5.5022	4.0564	4.4459	5.7357	5.5539
0.3992	0.1397	0.0807	-0.0447	0.0866	0.0682
3.9645	3.885	4.5174	4.9386	4.0942	5.5966
0.3528	0.2949	0.2034	0.4102	-0.2663	0.2983
2.9958	2.9819	1.6063	1.8125	2.4179	2.3046
6.528	5.9564	5.6053	4.2327	5.2517	3.8931
43.5272	43.5439	34.6253	30.7329	43.559	31.2081
13.4728	14.3704	12.7405	13.6019	13.7994	12.8213
14.2444	13.9855	13.2032	12.2652	13.3159	12.5334
0.5134	0.4988	0.229	0.5699	0.1975	0.6027
1.3945	1.415	1.224	1.6032	1.0587	1.7684
1.4968	0.7825	0.5591	1.0447	3.8708	1.8591
3.2185	3.3748	2.8716	3.1091	3.4677	2.9518
0.4415	0.0513	0.0301	0.4709	0.2697	0.0812
5.9242	5.6389	5.4143	5.816	6.9497	6.8799
6.0253	6.9225	6.5276	6.7731	7.7913	6.9764
1.2218	0.5151	0.9502	0.6939	0.3779	0.4121
0.5265	0.162	0.3945	0.7187	0.1533	0.3888
2.4014	1.8571	2.0104	2.6582	2.436	2.0964
0.8882	1.6138	0.9813	1.1558	0.8296	1.2577
0.5723	0.4734	0.7403	0.2211	0.5445	0.6585
36.1758	39.2416	37.315	30.4812	32.2993	34.0694
3.3369	2.9886	3.2547	3.1334	2.7222	3.5474
19.7492	20.0108	20.8768	18.6557	19.8636	17.5041
0.4461	0.2848	0.6304	0.2881	0.4233	0.5289
7.5465	7.3058	6.9962	7.5133	7.9287	7.9481
0.5602	0.4403	-0.2111	0.5708	0.2251	0.204
0.3765	0.1849	0.3976	0.3786	0.4389	0.3108
0.2924	0.3448	0.1456	-0.0772	0.1935	0.1665
4.822	5.0922	4.1051	3.975	4.5793	4.5638
0.1315	0.5474	0.5454	0.1177	0.2724	0.2687
14.6734	14.4408	15.6188	15.3947	15.6922	15.3502
1.5098	1.7369	1.395	1.5561	1.2089	2.2686
0.2893	0.3262	0.2723	1.0238	0.3331	0.2724
2.1725	1.6777	1.5276	1.6475	1.5686	1.6519
0.3664	0.3921	0.1278	-0.0913	0.3348	0.2505
0.2368	0.2369	0.4834	0.27	-0.0029	0.359
0.4368	0.2958	0.6883	0.3565	0.2593	0.3725
0.7826	0.029	0.5119	0.96	1.3131	0.4098
0.0886	0.3778	0.3059	0.335	0.2477	0.4207
2.4862	2.5878	2.852	2.3645	2.1594	2.5907
0.4765	0.4832	0.4019	0.4654	0.2714	0.4806
5.7027	5.8088	7.6422	7.3073	7.5124	5.6625
0.1235	1.1066	1.4897	1.3221	1.2802	1.6634
5.6129	6.2571	6.101	6.1038	5.5097	5.8965
2.5708	3.2085	3.2625	3.0568	2.5671	4.0652
0.4732	0.38	0.5189	0.9023	0.5582	0.6819
0.6912	1.1725	1.0799	0.8322	0.796	0.7009
4.7119	4.6447	4.9281	4.9971	4.0043	4.4001
0.0812	0.2806	0.3859	0.2743	0.3378	0.4153
13.2292	13.2707	10.0013	7.6737	13.8192	6.1079
0.2349	0.208	0.0805	0.1943	0.2522	-0.1466
18.7105	14.7095	17.8254	19.0963	12.6912	23.8388
3.2887	3.3115	2.4783	2.95	2.3334	2.8823
121.0516	111.3559	113.6572	109.5583	102.2615	119.4123
85.5607	85.3036	86.5652	87.1663	78.4629	83.6028
2.4728	2.712	2.8193	2.8928	2.4022	2.7757
16.5147	15.7625	15.2247	14.4272	15.0766	14.1532
53.6351	50.9879	48.5428	37.4544	44.1365	43.986
3.221	3.3165	2.8869	2.5682	2.693	3.2091
2.0497	2.7995	1.7032	2.0845	3.0201	2.6775
10.4323	11.5541	12.8568	10.9834	10.174	13.4029
37.9723	38.0038	33.8934	33.3092	34.4392	36.6455
10.887	11.7522	8.7888	8.0158	9.151	9.6731
27.8155	31.8995	29.2593	25.8313	30.8699	29.4274
4.754	5.9223	5.4676	5.7616	5.8139	5.94
6.1878	7.7409	6.8765	7.2863	8.1799	8.3286
7.5978	7.3721	7.9278	7.3771	6.6684	6.9561
1.5235	1.3691	1.9549	1.8435	1.5921	2.0379
0.0902	0.1134	0.191	0.1558	0.3538	0.3811
1.4921	1.304	1.2345	1.2563	1.5541	1.3303
0.3828	0.334	0.3361	0.1816	0.2701	-0.048
30.8853	32.0292	38.0383	34.2382	29.7121	30.9212
10.978	13.7743	8.2753	10.3417	13.2558	11.4491
20.9489	21.0054	21.7546	22.5669	21.4208	23.4269
10.4027	8.982	9.5172	9.2697	8.2386	10.5756
0.5079	0.1876	0.3006	-0.1295	0.4312	0.4266
0.6346	1.4244	0.9407	1.0077	0.8684	1.5462
0.4233	0.0478	0.2583	0.4253	0.3404	0.2834
0.6641	0.7079	0.2545	0.1813	0.5103	0.4511
13.4585	14.916	12.6886	13.467	14.9509	15.1713
18.5102	20.2852	17.3482	17.4511	20.5898	18.6121
1.8616	2.3847	2.1129	2.1866	2.2345	2.3866
13.7235	13.4082	10.321	11.8893	14.3675	12.9085
0.2209	0.6332	0.567	-0.0229	0.0392	0.1771
0.3139	0.5819	0.4039	0.2811	0.746	0.3389
0.3587	0.2739	0.3724	0.0505	0.3005	0.5848
0.1741	0.1212	0.401	0.6008	0.0772	0.4402
4.4247	4.4858	3.9988	3.7671	3.5202	4.583
142.0922	128.0075	129.4944	145.9815	139.4234	142.8204
0.66	0.9076	0.5662	0.8612	0.343	0.5464
0.5906	0.8749	0.9128	0.8487	0.6409	0.5045
0.3145	0.8785	0.5189	0.8647	0.721	0.9622
21.3939	22.414	21.776	18.7646	19.0195	19.9647
3.2726	4.1378	4.1075	4.0289	4.0421	4.5842
0.4255	1.1668	1.0837	1.0172	1.1417	1.1917
0.0231	0.1031	0.1251	0.0447	0.4111	0.2962
0.8285	0.4525	0.7882	1.0468	0.9318	0.2522
2.0873	2.3379	2.8207	2.029	2.3245	2.1117
0.3001	0.3549	0.6822	0.4015	0.5775	0.6016
1.8713	1.8482	1.9202	1.6539	1.536	1.8389
27.8584	21.2666	21.537	18.3903	19.6402	18.3951
23.7779	24.0908	26.2205	27.8083	29.3558	36.5256
0.2818	0.4042	0.364	0.3674	0.2965	0.314
9.7241	10.7797	7.834	8.0852	9.4103	8.9825
3.6143	3.5094	4.3407	4.1724	4.3107	4.502
4.2313	3.1609	4.232	3.1552	4.6285	4.0396
0.1641	0.0856	0.4188	0.3651	0.3394	0.3169
55.214	55.0387	51.2823	38.9315	53.5078	40.4636
7.804	9.0915	8.9988	7.3564	10.0429	9.5525
18.0745	19.0349	19.7597	16.0081	17.2485	16.8246
0.5456	0.3093	0.3131	0.5472	0.1624	0.4224
0.2757	0.3059	0.2828	0.3449	0.4064	0.174
0.8929	0.599	0.4663	0.3823	0.5723	0.4512
0.5333	0.4039	0.1598	0.5051	0.1902	0.1779
0.7795	0.8918	0.2937	0.7218	1.1413	0.3483
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0
77.6931	74.5726	74.7795	73.1542	82.4167	78.8145
7.2637	7.4867	6.5293	7.324	6.788	8.4262
56.9606	42.3106	46.0241	49.0151	44.3543	47.1906
0.7084	0.1119	0.1992	0.2684	0.108	0.5666
56.026	44.6499	50.8139	47.9167	43.4378	47.6795
0.4974	0.1518	-0.0245	0.4119	0.3532	0.612
22.6049	19.4642	19.3093	15.6443	18.5106	15.6557
0.7019	0.4364	0.294	0.4104	0.3711	0.6728
0.2271	0.1456	0.3296	0.0434	0.1637	0.1703
2.697	2.3634	2.8033	2.9762	2.6453	3.9435
8.2783	9.2694	8.5573	6.54	8.8412	6.9958
15.1568	16.9843	14.1533	10.4574	16.4878	11.2158
4.0146	3.9418	4.5808	4.3613	5.0702	5.5315
1.7865	2.4455	2.0369	2.2263	2.4434	2.4082
105.899	116.1371	91.5643	91.25	101.712	110.3212
50.9294	49.194	44.6543	40.6407	45.3419	42.1562
2.1445	2.0002	2.4852	2.6262	1.838	3.0105
7.6773	7.5837	8.3596	7.2269	7.6439	7.8187
2.3725	2.6911	2.2892	2.7697	2.6076	3.1634
0.3314	0.586	0.4751	0.856	0.28	0.6514
1.6562	2.1889	1.7824	1.5725	1.8388	1.481
26.2897	23.8667	18.3976	17.5304	22.7839	17.6387
1.4359	0.6731	0.7241	0.6083	0.8196	0.6755
1.6071	1.679	1.6649	1.5301	1.5638	1.7196
3.4845	3.2335	3.117	3.0936	3.0745	3.6104
68.5058	70.3879	69.1124	74.1829	69.5885	74.7552
0.1374	0.546	0.388	0.4609	0.31	0.4662
1.7372	2.0407	0.7316	1.3819	1.0502	2.0858
0.3896	0.0396	0.4322	0.3569	0.4034	0.3264
41.5258	46.9751	44.0326	42.4008	48.5766	43.5063
3.7264	4.5273	3.6108	3.6143	4.5534	5.216
5.1684	4.8117	4.3448	3.8743	4.0326	3.5035
4.0733	4.5896	4.5362	5.1982	5.5439	5.1043
26.1186	24.9488	32.3148	29.2078	28.0499	30.2572
1.2147	0.7472	0.9253	1.0859	1.0312	0.7463
43.9862	164.9029	35.5253	129.4103	96.8901	100.7359
114.4808	109.4016	120.0985	117.0158	102.7979	104.3018
16.4292	14.9745	13.6535	12.702	13.5605	12.104
1.3294	1.523	1.7298	1.0359	1.0172	1.2052
26.2053	27.3987	22.3926	23.0404	21.9865	24.8098
3.9879	5.053	3.1786	4.0305	3.0949	4.11
5.1522	5.5829	5.274	6.3289	6.031	7.0019
28.2478	28.4556	31.2122	25.2344	29.0727	27.6356
85.8869	86.8843	85.1675	78.3725	79.8836	89.8576
7.9213	7.5793	6.9318	8.2016	8.2618	8.6558
19.9221	19.2163	17.3609	17.3224	15.9157	18.1232
1.9518	2.506	2.0625	1.8224	2.1816	1.9254
30.8427	31.1687	25.449	27.762	29.2435	27.1514
2.0543	2.2529	1.7736	2.0004	2.2111	2.4805
13.3555	14.9232	13.8797	13.6855	16.3288	17.8058
21.5475	20.285	15.7983	17.1115	20.951	18.1356
40.3366	35.7985	32.7681	30.3518	31.0843	31.3986
0.7546	0.7251	0.8623	1.0162	1.2999	1.0054
1.7839	2.1056	2.2199	1.8274	1.7041	1.7548
4.0106	3.9903	7.7803	9.5019	5.406	8.5201
65.3806	58.4832	64.8984	50.6676	32.5515	44.7413
16.0873	15.8195	14.9144	13.9437	12.6245	16.4522
9.2222	8.1743	7.5108	6.7468	6.5826	6.6082
0.5705	0.8543	0.6072	1.6317	1.1554	0.9512
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0
15.4177	16.4827	16.4088	16.0434	15.7429	16.136
0.2522	0.0893	0.2808	0.2868	0.0751	0.2914
28.6589	26.4031	18.539	13.1394	17.6103	10.5557
32.3204	35.9522	24.9406	25.3423	29.226	27.048
657.9819	677.182	635.7417	663.337	672.6078	688.5784
0.1981	0.5169	0.4556	0.2846	0.1624	0.3449
5.4422	5.638	5.1659	3.7558	6.1393	4.2131
1.8302	2.1921	1.983	2.2011	1.7061	1.8753
59.7622	57.0402	57.5837	56.1063	58.9809	61.1837
83.9366	80.4791	75.5727	81.591	84.1024	75.9602
162.1558	151.4906	152.7726	144.8614	135.8094	145.8172
1.9938	2.1909	2.3976	1.9507	2.2802	1.9341
22.8675	24.7317	19.7743	16.9061	19.5006	18.3529
13.5651	14.4353	13.6489	13.5838	15.8572	14.8498
1.6846	1.9599	1.5484	1.6633	1.7114	1.5119
-0.0307	0.5639	0.4722	0.4311	0.3447	0.5213
0.4851	0.3167	0.4626	0.3659	0.266	0.44
47.1681	46.23	49.8452	48.6313	42.2563	50.9083
11.3197	14.6594	8.7569	10.1285	14.3051	10.3297
1.7609	1.5259	1.3382	1.5144	1.007	1.9508
0.5706	0.0403	0.6493	0.452	0.6773	0.5822
0.9662	0.5865	0.6576	0.828	1.1402	0.5199
0.2919	0.2293	0.1814	0.3292	0.3513	0.539
35.2512	35.4067	36.9977	35.2196	40.0756	38.2569
6.5891	6.8202	7.2111	6.3532	5.9254	6.2503
1.9379	1.8664	2.1786	1.7114	2.1207	1.9054
18.5187	19.5481	21.4373	16.9843	20.8458	17.1097
11.6458	13.5133	14.8276	13.008	12.549	13.2804
18.1059	17.7515	16.2994	17.1052	17.8931	19.238
4.9902	5.0396	4.7175	3.9716	4.4689	4.1855
0.4069	0.0924	0.2509	0.5591	0.6275	0.602
3.0657	3.2983	3.3515	3.3752	3.1095	3.3012
81.0585	78.6609	83.003	74.6372	80.1213	80.1173
7.8736	9.272	6.2615	7.0768	7.5981	7.5013
89.9609	93.0119	89.9836	94.014	96.2385	99.0213
0.2699	0.0416	0.4006	-0.0388	0.3659	0.6545
0.9061	1.2583	1.2288	0.2331	0.8379	0.3128
0.7284	0.5487	0.3544	0.4721	0.4659	0.3044
241.5821	179.66	237.3436	247.3057	215.5425	237.1494
0.8363	0.7138	1.0115	1.2161	0.7548	0.8967
1.1037	1.1959	1.273	0.9283	0.6261	1.135
119.118	106.8669	111.2031	110.3422	102.4349	102.2439
0.5982	1.1671	0.477	1.3675	0.676	0.6264
1.0658	0.7446	1.6487	1.2795	1.1982	1.2254
2.1164	2.327	2.7915	2.8549	2.7664	2.6819
3.1594	3.5841	3.0956	3.6516	4.0226	4.5486
1.7173	2.2416	2.0772	1.961	1.9857	1.6452
4.1189	4.7039	4.1325	3.9793	3.8961	3.6852
9.4098	9.2986	8.6354	6.8866	7.9039	8.1096
18.0887	23.2267	15.8172	23.2357	18.9089	24.9708
64.8369	66.4978	61.8373	53.3245	50.0385	50.01
2.8691	2.9993	2.8424	3.6111	3.999	3.9912
39.4645	40.8424	33.7713	28.8539	38.9263	28.5286
17.376	18.5632	14.9953	12.4687	16.9878	13.3345
15.4046	20.1483	15.881	14.7021	18.9909	16.9161
4.0785	4.8948	5.2174	3.3196	3.8929	3.4047
0.3189	0.4832	0.4309	0.4805	0.2424	0.5157
0.8327	0.4236	0.6511	0.1288	0.7182	0.6219
1.4788	1.7032	1.7541	1.5105	1.1661	1.4404
6.8128	6.9326	6.8403	7.0677	6.8718	8.7726
4.4823	5.3084	4.3291	4.076	5.5402	4.2276
2.9386	3.3857	2.352	1.74	2.8697	2.1909
5.7509	4.8871	5.6428	4.9586	5.1894	5.1088
21.7085	22.491	20.8562	25.7791	22.5853	25.3994
5.2867	5.1999	5.5155	5.7806	5.1389	5.7854
0.7292	0.8951	0.6747	0.6824	0.2823	0.3263
16.8942	15.3124	15.6512	15.7443	14.8861	15.4814
27.6785	27.4965	24.6794	20.7073	23.9442	24.6328
2.5615	2.1791	2.0916	2.044	1.6663	2.1877
4.6832	4.932	3.9528	4.8191	4.378	6.3728
0.2354	0.5475	0.3804	0.1915	0.5631	0.1115
6.7375	7.8173	7.7301	7.5099	7.8255	8.3276
5.6975	6.6311	7.2162	5.2427	5.8005	5.7501
9.4075	10.5171	8.9023	8.7835	9.4028	10.3621
9.1422	9.4098	9.1188	9.7688	8.7718	9.528
8.3177	7.9174	8.9939	7.0709	7.7525	8.3578
4.532	3.885	4.1108	3.8987	3.6093	3.2881
0.1692	0.877	0.7106	0.4651	0.1863	0.9395
6.2246	6.7987	6.2676	5.1995	7.1786	5.3697
11.7945	14.6781	13.0054	10.3478	13.2806	10.4212
1.5767	1.2609	1.8609	1.4294	1.4613	1.3549
11.5303	12.7504	9.9524	11.4618	11.3845	12.561
0.2046	0.288	0.4212	0.7603	0.2184	0.6642
2.1768	2.801	2.2602	2.6612	3.1118	2.5747
0.1884	0.3423	0.3539	0.4171	0.2136	0.2625
10.4761	9.0298	10.3235	9.4569	8.3375	7.7893
0.3554	0.6231	0.4569	0.7745	0.1424	0.4314
33.6818	29.1913	24.0532	25.5534	34.718	26.785
6.8006	7.7108	7.6165	8.7512	6.2274	7.9714
6.3479	6.4514	6.5396	7.2168	6.8974	7.1585
1.4995	1.585	1.7373	1.9092	1.7304	2.0554
1.0589	0.3467	0.57	0.6721	0.3713	0.674
0.0611	0.5143	0.5609	0.2207	0.1888	0.4192
0.3786	0.2548	0.1235	0.1092	-0.1029	0.2408
14.1017	13.1057	13.8947	13.1458	11.3659	15.5633
29.9614	29.7098	22.8108	23.5785	30.696	27.5063
0.5298	0.2382	0.4792	0.4647	0.4788	0.5528
0.8019	0.5052	0.6153	0.7217	0.8235	1.3193
0.437	0.4269	0.6751	0.6514	0.6444	0.4799
8.1993	7.4502	5.2091	5.2673	5.6481	6.1454
0.1625	0.2207	0.2054	0.2266	0.3504	0.3333
34.0342	33.7127	33.2148	30.0997	30.856	28.5869
93.7008	92.3905	77.4062	89.3385	84.0458	89.5613
104.5468	119.1635	111.0329	105.8721	98.6736	109.9885
1.8851	2.2473	1.5229	1.4902	1.9074	1.5538
1.4673	1.9012	1.8441	1.9477	2.0197	1.6654
0.9567	0.777	0.9815	1.069	0.7703	1.1934
31.182	29.542	24.5105	24.1752	25.8424	25.6934
11.7874	14.3127	11.7474	8.5283	14.6062	8.1157
5.7655	6.0753	6.3985	6.1611	7.3466	6.2035
0.7284	0.7672	0.3118	0.4622	0.5835	0.644
0.3839	0.2213	0.2745	0.3775	0.2926	0.6863
4.6945	4.1701	3.6442	3.8298	4.1797	4.8993
5.5443	5.4158	4.2905	4.7458	5.3335	4.3812
7.9356	8.821	6.8774	6.4674	8.9315	7.0144
